,word,average/std,percent_std,rating,word_count,divisor,percent,type,normilization_divisor,normilized_percent,mean,median,mode,zeros,total_word_count,percent_average
225984,open-endedness,0.6261056042414562,3.330396437436342e-05,,,,,1,0.0002085179873824674,0.0,5.76238806379579,11,3,7,15.0,2085.1798738246744
225995,cold-war,0.5870193767997578,2.276536906604576e-05,,,,,1,0.00013363712761766663,0.0,10.136009823113618,11,11,7,15.0,1336.3712761766665
226006,octopus,0.8490102210375062,1.7849975814254068e-05,,,,,1,0.00015154811911573986,0.0,6.442670948592734,11,4,7,15.0,1515.4811911573984
226017,unaffected,0.9952733779092972,1.9455354894418e-05,,,,,1,0.00019363396784191574,0.0,7.123379617596065,11,4,7,15.0,1936.3396784191568
226028,dotted,0.8849389999388271,1.3092714867849147e-05,,,,,1,0.00011586254001638637,0.0,7.772063986225962,11,5,7,15.0,1158.6254001638633
226039,gadgets,0.7602344693814255,3.4632741441319165e-05,,,,,1,0.0002632900381286538,0.0,6.104229945255331,11,3,6,15.0,2632.900381286538
226050,prelim,0.9647990029736544,1.02480148448441e-05,,,,,1,9.887274504764799e-05,0.0,8.907130728995245,11,8,6,15.0,988.72745047648
226061,diceluck,0.7401906770588887,3.4403835828460456e-05,,,,,1,0.00025465398535290997,0.0,5.477823998861975,11,3,6,15.0,2546.5398535291
226072,henceforth,0.6413484801024778,6.702960364181546e-05,,,,,1,0.0004298933441754985,0.0,4.327021013525575,11,3,5,15.0,4298.933441754985
226083,personalize,0.7847779865726727,1.851563737200237e-05,,,,,1,0.00014530664616909753,0.0,7.137271401894341,11,4,7,15.0,1453.0664616909755
226094,esthetic,1.053103032704817,1.1483971039561481e-05,,,,,1,0.00012093804729256483,0.0,8.591651198054883,11,8,5,15.0,1209.3804729256487
226105,prejudices,0.7078642738668999,3.957610705564058e-05,,,,,1,0.0002801451228341972,0.0,5.961380987169571,11,5,6,15.0,2801.4512283419717
226116,batter,0.9174572454250506,1.1484815070069272e-05,,,,,1,0.00010536826798401863,0.0,8.91028999989878,11,10,6,15.0,1053.6826798401864
226127,truer,0.9517544442624492,1.909572640972447e-05,,,,,1,0.00018174442476875087,0.0,7.294339776052334,11,4,6,15.0,1817.4442476875086
226138,gardening,1.1040652390478387,1.1489920425139407e-05,,,,,1,0.00012685621740822186,0.0,7.947559480842537,11,5,6,15.0,1268.5621740822182
226149,play-ability,0.7272537811023909,1.822524627498498e-05,,,,,1,0.00013254379265005092,0.0,9.590530295200884,11,11,7,15.0,1325.437926500509
226160,brooding,1.0551626262553042,1.7979122630160392e-05,,,,,1,0.00018970898252206213,0.0,6.313761571973382,11,4,6,15.0,1897.0898252206212
226171,rule',0.8953826093737959,1.5179603383408875e-05,,,,,1,0.00013591552886695944,0.0,8.763263653862893,11,10,6,15.0,1359.1552886695945
226182,mio,0.8991403867464116,1.9547193164421908e-05,,,,,1,0.00017575670821665126,0.0,6.932301811573569,11,5,5,15.0,1757.5670821665128
226193,ziploc,0.5185815853439398,2.597768466148629e-05,,,,,1,0.0001347154889531851,0.0,10.059934503170389,11,11,7,15.0,1347.154889531851
226204,20-45,0.6600634017205587,3.3170528780671114e-05,,,,,1,0.00021894652063839473,0.0,5.9797592493121385,11,3,5,15.0,2189.465206383947
226215,existant,0.7183700306235112,7.561719085653742e-05,,,,,1,0.0005432112371127468,0.0,3.8694988784746305,11,2,7,15.0,5432.112371127469
226226,re-do,0.5482232379074253,6.657859647759985e-05,,,,,1,0.00036499933736281706,0.0,4.805630526134978,11,3,5,15.0,3649.9933736281696
226237,interspersed,1.0427959368195927,2.2202795417998704e-05,,,,,1,0.00023152984847925716,0.0,6.516559929143359,11,5,5,15.0,2315.298484792572
226248,puddings,0.775154747137314,1.410302091114788e-05,,,,,1,0.00010932023608253087,0.0,7.586418420973049,11,7,7,15.0,1093.2023608253087
226259,obscenely,0.9189640346740008,3.3240676754796964e-05,,,,,1,0.0003054698642588249,0.0,5.320563332961345,11,3,5,15.0,3054.6986425882483
226270,butcher,0.9462702836031484,1.9054907212305524e-05,,,,,1,0.00018031092451820024,0.0,6.661101344010024,11,4,7,15.0,1803.1092451820025
226281,euro-trash,0.6375697901101232,7.519000414739182e-05,,,,,1,0.0004793887516263189,0.0,3.4163109448040627,11,2,8,15.0,4793.887516263189
226292,wiz-war,0.6662894259869718,3.3554563515304844e-05,,,,,1,0.0002235705086385585,0.0,5.329149643633855,11,3,6,15.0,2235.705086385585
226303,skewing,0.7950602784657069,1.5344914616766378e-05,,,,,1,0.00012200132088238769,0.0,8.763599719839304,11,7,6,15.0,1220.0132088238772
226314,maneuverability,0.8776519051413076,1.2136537408180076e-05,,,,,1,0.00010651655178107991,0.0,9.525003533159714,11,10,6,15.0,1065.1655178107994
226325,idly,0.5861082748010206,7.280344791908016e-05,,,,,1,0.0004267070325941802,0.0,3.716848024347182,11,2,6,15.0,4267.070325941802
226336,arr,0.9851662293628406,1.150183925383465e-05,,,,,1,0.0001133122360843779,0.0,8.655971473821625,11,8,7,15.0,1133.122360843779
226347,fused,0.8941932681894519,1.6716591827179112e-05,,,,,1,0.00014947863878934375,0.0,8.687911197167132,11,11,7,15.0,1494.7863878934377
226358,intro-level,0.9373939067156868,1.0732428495514715e-05,,,,,1,0.00010060513075957299,0.0,7.925959366470907,11,8,6,15.0,1006.0513075957301
226369,price-point,1.2165940878891863,1.1546942690030586e-05,,,,,1,0.00014047942209886467,0.0,7.791346429540622,11,5,7,15.0,1404.7942209886469
226380,satifying,0.8927383813841142,1.418057305075963e-05,,,,,1,0.00012659541832434344,0.0,8.983960263679787,11,11,6,15.0,1265.9541832434347
226391,four-year-old,0.9164462569883992,1.3316468178682633e-05,,,,,1,0.00012203827418658827,0.0,8.078034907827842,11,7,6,15.0,1220.3827418658825
226402,choked,0.7558429524074711,3.28215323381096e-05,,,,,1,0.00024807923904974046,0.0,5.150788506824674,11,3,6,15.0,2480.7923904974054
226413,invaded,0.9464723179304856,1.6422667353688098e-05,,,,,1,0.0001554360003684649,0.0,6.856599563442439,11,7,5,15.0,1554.3600036846487
226424,60mins,0.7391816727313709,3.547767160449294e-05,,,,,1,0.0002622444464122335,0.0,4.965124228779693,11,3,7,15.0,2622.4444641223354
226435,embodiment,0.987117520557924,4.1552544165073975e-05,,,,,1,0.00041017244369101453,0.0,5.456958855036139,11,3,7,15.0,4101.724436910145
226446,janky,1.0789587604076731,2.1747619739388426e-05,,,,,1,0.0002346478483582798,0.0,7.076264809200613,11,4,6,15.0,2346.4784835827973
226457,spider-man,0.8298656563943229,3.1800697656852726e-05,,,,,1,0.0002639030683480149,0.0,5.6721851009697435,11,3,5,15.0,2639.0306834801495
226468,heaping,0.4274717738380774,0.00014761451693761114,,,,,1,0.0006310103939957155,0.0,3.3301214503685204,11,2,5,15.0,6310.103939957154
226479,inbalance,0.9089635776173248,1.3306888184597756e-05,,,,,1,0.00012095476691225681,0.0,8.257148110391995,11,5,7,15.0,1209.5476691225685
226490,haunters,0.9064378036365952,1.8836211156144765e-05,,,,,1,0.0001707385386921099,0.0,6.6122747131736785,11,4,7,15.0,1707.3853869210986
226501,k-wing,0.6834838376267913,1.8932568852094963e-05,,,,,1,0.00012940104815163322,0.0,9.983563556115746,11,11,6,15.0,1294.0104815163322
226512,t-70,0.6103945435254057,2.277254339126239e-05,,,,,1,0.00013900236228222098,0.0,10.163107281357748,11,11,7,15.0,1390.0236228222102
226523,muchkin,0.6471446300364363,7.049052038319179e-05,,,,,1,0.00045617561734456524,0.0,4.526131956328619,11,3,5,15.0,4561.756173445651
226534,excepted,0.6173631128573177,3.462919140418885e-05,,,,,1,0.00021378785401021894,0.0,5.96961180623391,11,4,6,15.0,2137.8785401021896
226545,10mins,0.8271024535021609,2.2151595203969365e-05,,,,,1,0.0001832163874218977,0.0,7.141369378605426,11,5,6,15.0,1832.1638742189768
226556,satiate,0.5014302023386865,7.284315181201036e-05,,,,,1,0.0003652575635208401,0.0,3.713446029894799,11,2,5,15.0,3652.575635208401
226567,taco,0.7329114173530676,3.389581856203164e-05,,,,,1,0.00024842632424641026,0.0,5.274209294352891,11,3,7,15.0,2484.2632424641033
226578,nightcap,0.6611978880594139,1.507596597749346e-05,,,,,1,9.968196864774254e-05,0.0,7.944044788561837,11,7,6,15.0,996.8196864774253
226589,peeled,0.9021893497223932,3.3115016543745e-05,,,,,1,0.0002987601524164759,0.0,4.920110386828775,11,3,6,15.0,2987.6015241647597
226600,vessel,0.9494268621314952,2.373398695958155e-05,,,,,1,0.00022533684764905335,0.0,7.949262681915526,11,4,5,26.0,2253.368476490533
226611,down-side,0.8688984316866867,2.302491003437273e-05,,,,,1,0.0002000630821859352,0.0,9.31396336576641,11,11,5,26.0,2000.6308218593522
226622,bruised,0.8739011091365866,5.4190197810210995e-05,,,,,1,0.00047356873970674427,0.0,5.066795342015661,11,4,5,26.0,4735.687397067442
226633,semi-regular,1.2086511744922304,2.1167643480773026e-05,,,,,1,0.0002558429715426912,0.0,7.448792725960125,11,4,5,26.0,2558.429715426912
226644,unload,0.7570362124705018,8.877715037288304e-05,,,,,1,0.0006720751767221158,0.0,4.108672817401753,11,2,4,26.0,6720.751767221156
226655,175,0.7574589972592536,4.2978347753324e-05,,,,,1,0.0003255433619309229,0.0,7.74517192903537,11,5,5,26.0,3255.433619309229
226666,unholy,1.0137942297745437,8.404235463581707e-05,,,,,1,0.0008520165418645721,0.0,4.219179887951879,11,2,1,26.0,8520.16541864572
226677,bolts,0.8118748291546907,7.379777017913581e-05,,,,,1,0.0005991455205618301,0.0,5.083106292356799,11,3,3,26.0,5991.455205618301
226688,penalised,0.7830312424347363,7.323241774443223e-05,,,,,1,0.000573432710529224,0.0,4.24778750905495,11,2,4,26.0,5734.32710529224
226699,saletrade,0.8864516039524125,2.427222771902857e-05,,,,,1,0.00021516155193031093,0.0,6.819351830889908,11,8,6,26.0,2151.615519303109
226710,modded,1.0332361653898008,3.2712068336715106e-05,,,,,1,0.00033799292050196633,0.0,5.873449678804272,11,3,5,26.0,3379.929205019663
226721,attitudes,0.9859377864330252,2.889551620196947e-05,,,,,1,0.0002848918128200939,0.0,6.43485545773588,11,7,5,26.0,2848.918128200939
226732,day's,1.1025517905169964,2.397141795166793e-05,,,,,1,0.00026429729783842746,0.0,8.061139896119125,11,11,5,26.0,2642.972978384275
226743,kung,0.7146149567769299,3.594644392358484e-05,,,,,1,0.00025687866470736916,0.0,6.117415418431667,11,3,6,26.0,2568.786647073692
226754,partyfiller,0.8478373358049338,2.491511382644773e-05,,,,,1,0.00021123963727892112,0.0,7.413228979633134,11,6,5,26.0,2112.396372789211
226765,round's,0.495178548145492,0.00010451885262087388,,,,,1,0.0005175549369463699,0.0,5.361321369281068,11,4,4,26.0,5175.549369463697
226776,constrains,1.0384074274150927,3.6132124259140174e-05,,,,,1,0.00037519866198976214,0.0,6.087824427085509,11,3,4,26.0,3751.986619897621
226787,'roll,0.7983984826327344,8.598041410139181e-05,,,,,1,0.0006864663215468536,0.0,4.6401966723865,11,4,2,26.0,6864.663215468538
226798,'normal',1.0254399650478354,3.0395581012924353e-05,,,,,1,0.00031168843531501793,0.0,7.467686499118176,11,6,4,26.0,3116.8843531501793
226809,treason,1.0646413276933235,3.1352988490732336e-05,,,,,1,0.0003337968729392678,0.0,6.541439239440803,11,3,5,26.0,3337.9687293926772
226820,partake,0.8393018853722569,7.00530494565644e-05,,,,,1,0.0005879565648497046,0.0,5.065139436597641,11,2,5,26.0,5879.565648497046
226831,experiments,1.2044563237478958,2.695890753843256e-05,,,,,1,0.00032470826665999914,0.0,7.333520932003755,11,6,5,26.0,3247.0826665999907
226842,aunts,1.1158963495081402,1.8864693883204144e-05,,,,,1,0.00021051043038856047,0.0,8.078594122510848,11,7,5,26.0,2105.1043038856046
226853,herring,1.1052764506004629,3.526496348099385e-05,,,,,1,0.0003897753366682783,0.0,5.7470790991345675,11,3,5,26.0,3897.753366682784
226864,entices,0.8484114267670059,6.828992202097751e-05,,,,,1,0.0005793795017562512,0.0,4.949831019549118,11,2,4,26.0,5793.79501756251
226875,unevenly,1.128319989482934,3.956691709744957e-05,,,,,1,0.0004464414348326641,0.0,5.3114832321737495,11,4,4,26.0,4464.414348326642
226886,stimulation,1.2510313934705244,2.653180622874889e-05,,,,,1,0.0003319212251764165,0.0,7.018329944334141,11,6,5,26.0,3319.212251764165
226897,composite,0.998575526216009,4.529442192766636e-05,,,,,1,0.00045229901211069366,0.0,5.467332164072904,11,4,5,26.0,4522.990121106937
226908,undue,0.761814387167766,3.293466490578817e-05,,,,,1,0.00025090101561778743,0.0,7.500703473676411,11,6,5,26.0,2509.0101561778747
226919,long-range,1.0679646081570475,2.578882584364707e-05,,,,,1,0.0002754155328694089,0.0,7.098132485707879,11,6,4,26.0,2754.155328694089
226930,prejudice,1.0628398379598034,5.015654240744462e-05,,,,,1,0.0005330837140495243,0.0,5.727656857739592,11,5,3,26.0,5330.837140495245
226941,starlit,1.0562454976287472,3.2851413790433024e-05,,,,,1,0.0003469915790688382,0.0,6.397627537925184,11,4,3,26.0,3469.915790688381
226952,stead,1.0777282612498196,2.2763418667431746e-05,,,,,1,0.000245327796205529,0.0,7.187626171477652,11,7,6,26.0,2453.2779620552897
226963,grandchildren,0.8564360503642793,4.9703828912401787e-05,,,,,1,0.00042568150921719263,0.0,7.326920992162969,11,11,4,26.0,4256.815092171927
226974,beard,0.7509749515357468,6.968355035663723e-05,,,,,1,0.0005233060085191441,0.0,4.339079409183637,11,2,6,26.0,5233.060085191441
226985,seafarer,1.4435230311318592,1.7568302020956406e-05,,,,,1,0.00025360248585130956,0.0,6.905240764168912,11,4,6,26.0,2536.024858513096
226996,ross,1.0729439804347258,1.699350273379399e-05,,,,,1,0.00018233076464725325,0.0,8.50992985440161,11,10,6,26.0,1823.3076464725323
227007,bleah,0.7035511004161364,0.00021045921310589892,,,,,1,0.001480688109733694,0.0,3.460290932303738,11,3,4,26.0,14806.881097336938
227018,oranges,0.8672885495470944,6.862758048405475e-05,,,,,1,0.0005951991473694233,0.0,4.814943672327965,11,2,3,26.0,5951.991473694234
227029,puny,1.1881296596378126,1.9919590898889708e-05,,,,,1,0.00023667056754822293,0.0,7.996441365373572,11,6,5,26.0,2366.7056754822297
227040,59x92mm,0.7826423687826919,1.9649835113119395e-05,,,,,1,0.00015378793499121074,0.0,9.173122950707725,11,9,7,26.0,1537.8793499121073
227051,outstayed,0.9561098348034774,3.092023839321413e-05,,,,,1,0.000295631440222201,0.0,6.163201820669092,11,7,7,26.0,2956.3144022220104
227062,paste-on,0.9111121055345932,5.882843779727083e-05,,,,,1,0.0005359930182678226,0.0,5.237995676744521,11,5,4,26.0,5359.930182678225
227073,steamrolled,1.045968057361652,1.921542490106686e-05,,,,,1,0.00020098720655147622,0.0,8.130950409409131,11,7,5,26.0,2009.8720655147624
227084,upstairs,1.2294211385984095,1.9154815876611347e-05,,,,,1,0.00023549335544666416,0.0,7.508069573040015,11,6,5,26.0,2354.9335544666415
227095,darkest,1.016907755225355,7.766164792075695e-05,,,,,1,0.0007897473205419881,0.0,4.149235081596737,11,2,4,26.0,7897.473205419879
227106,thirteen,1.1778621758050796,1.8863258791392608e-05,,,,,1,0.00022218319042804,0.0,8.563489957204167,11,11,6,26.0,2221.8319042803996
227117,retrieving,0.7764662570206288,2.059760659336844e-05,,,,,1,0.00015993346495136215,0.0,8.324441442975349,11,7,6,26.0,1599.3346495136211
227128,pas,0.9856479834773062,1.96745082211036e-05,,,,,1,0.00019392139354038445,0.0,8.19714125570479,11,9,6,26.0,1939.2139354038445
227139,0610,0.7133587189491758,2.8195926260451728e-05,,,,,1,0.00020113809836741267,0.0,8.179376842319762,11,6,7,26.0,2011.3809836741268
227150,alvin,0.9644127181337598,2.090695530074445e-05,,,,,1,0.00020162933589491972,0.0,8.98622831524835,11,10,5,26.0,2016.2933589491968
227161,'proper',1.1628110522561177,2.485357631959828e-05,,,,,1,0.000289000132325198,0.0,7.168716110244301,11,6,4,26.0,2890.00132325198
227172,rattle,1.0467283934459763,3.742339727385916e-05,,,,,1,0.0003917213250575713,0.0,6.191840495489775,11,3,4,26.0,3917.2132505757127
227183,soaked,1.3839639691468693,1.5135949329111835e-05,,,,,1,0.0002094760851032351,0.0,8.207276808330523,11,10,5,26.0,2094.7608510323507
227194,bobby,0.5667361413871865,8.652535267705226e-05,,,,,1,0.0004903704450835806,0.0,5.858703749445558,11,4,5,26.0,4903.704450835808
227205,opinionated,1.059407744381566,2.2758264852885115e-05,,,,,1,0.0002411028203383329,0.0,7.934120911998699,11,4,5,26.0,2411.028203383329
227216,derivatives,0.8340537682215762,6.925629298355857e-05,,,,,1,0.0005776347213599453,0.0,4.7438695832285065,11,3,3,26.0,5776.347213599454
227227,completeness,0.9312048550441858,3.5252735576967935e-05,,,,,1,0.0003282751852286143,0.0,6.915001458510617,11,4,5,26.0,3282.7518522861433
227238,abilites,1.0217031232503757,1.9251005508518445e-05,,,,,1,0.00019668812453763483,0.0,7.563857157784002,11,9,7,26.0,1966.8812453763487
227249,4050,0.4071324248704712,3.2005400482448097e-05,,,,,1,0.00013030436307369644,0.0,9.283582863821037,11,9,9,26.0,1303.0436307369648
227260,flagship,1.105053602112101,3.348339927491574e-05,,,,,1,0.0003700095097970334,0.0,6.319301225277297,11,3,6,26.0,3700.095097970334
227271,sculpt,1.02477057543279,3.381371146133308e-05,,,,,1,0.00034651296551748627,0.0,5.7724116784951045,11,3,6,26.0,3465.1296551748637
227282,rift,0.7033883068745123,5.0417135046472135e-05,,,,,1,0.00035462823257801664,0.0,7.912318923964154,11,11,6,26.0,3546.2823257801674
227293,cheaters,0.8396144372356591,7.122957273886726e-05,,,,,1,0.0005980537762968048,0.0,4.76702398317736,11,2,3,26.0,5980.537762968048
227304,renegades,1.1585287939095743,2.423098090820715e-05,,,,,1,0.0002807228908683115,0.0,6.5970035970976,11,7,5,26.0,2807.2289086831147
227315,smacking,0.99361560779434,3.298947239820386e-05,,,,,1,0.0003277885466775593,0.0,6.657860467135138,11,3,5,26.0,3277.885466775593
227326,natured,1.1070845705388692,3.255732702083984e-05,,,,,1,0.00036043714402759987,0.0,6.463903194774469,11,3,4,26.0,3604.371440275999
227337,exacerbate,0.5789670810574196,6.895369498801905e-05,,,,,1,0.00039921919515337016,0.0,5.867569072995239,11,5,5,26.0,3992.1919515337017
227348,dice-heavy,1.3895783852639316,2.0547535676875228e-05,,,,,1,0.00028552411447025305,0.0,6.705611932825751,11,7,5,26.0,2855.2411447025306
227359,-20,0.8625803493021603,1.936205256209435e-05,,,,,1,0.00016701326062218134,0.0,8.800439743223924,11,8,5,26.0,1670.1326062218134
227370,helsing,0.4705016182988978,0.00010574477473618922,,,,,1,0.0004975308764002944,0.0,5.09097834118133,11,4,6,26.0,4975.308764002943
227381,erm,1.4428118576607525,2.127741773714226e-05,,,,,1,0.0003069931061155007,0.0,6.980478416091691,11,5,4,26.0,3069.931061155007
227392,permitted,1.3064601462875367,3.10983772939735e-05,,,,,1,0.0004062879054878963,0.0,5.933139799827875,11,3,4,26.0,4062.879054878963
227403,teached,0.9998627543062028,2.289063231522796e-05,,,,,1,0.00022887490674514395,0.0,8.661213006947516,11,11,5,26.0,2288.74906745144
227414,sailed,0.8133210852796109,6.317743729438856e-05,,,,,1,0.0005138354186545668,0.0,5.733199113502383,11,5,2,26.0,5138.354186545668
227425,neil,0.7616594583793481,2.0625745907513035e-05,,,,,1,0.00015709794456586433,0.0,8.674624219970335,11,8,6,26.0,1570.979445658643
227436,dampen,1.0025932243964075,2.393925567854029e-05,,,,,1,0.00024001335540397716,0.0,7.0828520302742906,11,7,6,26.0,2400.1335540397718
227447,flu,0.5580917576341247,7.243684918269359e-05,,,,,1,0.0004042640847784748,0.0,4.603281998249745,11,2,6,26.0,4042.640847784748
227458,playersbcolor,0.722589326734637,2.640917867142244e-05,,,,,1,0.00019082990635797877,0.0,7.262412877059223,11,8,6,26.0,1908.2990635797878
227469,dubbed,1.0113767367128148,1.9433424446518804e-05,,,,,1,0.00019654513399875232,0.0,8.046917520450735,11,6,5,26.0,1965.4513399875227
227480,snoozer,0.8918442448113879,8.215203780763309e-05,,,,,1,0.0007326682211826511,0.0,4.651255616985214,11,3,3,26.0,7326.682211826511
227491,antique,0.8460931571710713,3.125145027446594e-05,,,,,1,0.0002644163822889763,0.0,8.362766053618891,11,6,4,26.0,2644.163822889763
227502,erect,1.0341397411051612,3.798246935445474e-05,,,,,1,0.0003927918102475054,0.0,5.786517976363051,11,3,5,26.0,3927.9181024750537
227513,jaw,0.5268472671793748,0.00015136101043263978,,,,,1,0.0007974413470394511,0.0,4.838409133526079,11,2,6,26.0,7974.413470394511
227524,vizier's,0.8583860835008871,1.7912569837993466e-05,,,,,1,0.00015375900668671328,0.0,8.858034096748515,11,8,6,26.0,1537.5900668671327
227535,devouring,1.0627926122371498,1.6968910666962576e-05,,,,,1,0.00018034432894559993,0.0,8.406112068000251,11,8,6,26.0,1803.443289455999
227546,wickedly,1.0901726330898929,1.9762691845427913e-05,,,,,1,0.00021544745806074294,0.0,8.371930168408246,11,10,6,26.0,2154.4745806074293
227557,gespielt,0.8051218234693001,2.2260483565958082e-05,,,,,1,0.00017922401119932556,0.0,9.617441306065864,11,10,6,26.0,1792.2401119932558
227568,stereotyped,0.9693465685180821,3.4673679519041626e-05,,,,,1,0.00033610812259678705,0.0,6.9108116888205915,11,4,4,26.0,3361.08122596787
227579,obscured,1.3531415664124096,3.0834516462028854e-05,,,,,1,0.0004172346590499893,0.0,5.737510070939286,11,3,4,26.0,4172.346590499894
227590,replenishing,1.1642942026015473,2.360026026535827e-05,,,,,1,0.0002747764620684428,0.0,7.489250404516562,11,10,5,26.0,2747.764620684428
227601,fleeting,1.0885414374186768,3.5121193662009136e-05,,,,,1,0.00038230874632703147,0.0,6.354247135055113,11,5,4,26.0,3823.087463270315
227612,gameif,1.175226316424319,2.4766569256900044e-05,,,,,1,0.0002910632395825442,0.0,6.645894878247675,11,6,5,26.0,2910.6323958254425
227623,crowding,1.0797185217262673,2.284881185737583e-05,,,,,1,0.0002467028536184744,0.0,7.953177555099077,11,5,4,26.0,2467.0285361847436
227634,townsfolk,0.9528415382695532,2.6897575209909743e-05,,,,,1,0.000256291269387314,0.0,6.657790235395388,11,7,7,26.0,2562.91269387314
227645,pro's,1.269132971698711,1.820102433254228e-05,,,,,1,0.00023099520099119933,0.0,7.439910393834529,11,6,5,26.0,2309.952009911993
227656,fetch,1.056077047322155,3.481131559242291e-05,,,,,1,0.00036763431384245684,0.0,6.056879587954876,11,4,3,26.0,3676.3431384245687
227667,2-player-game,0.7653565646131177,2.2901752752211536e-05,,,,,1,0.00017528006810051637,0.0,9.705237930780381,11,10,6,26.0,1752.8006810051636
227678,'solved',1.4540321806495449,2.288651064279318e-05,,,,,1,0.00033277722977399587,0.0,6.7723711029859714,11,5,3,26.0,3327.77229773996
227689,tipped,1.4101010554134827,1.592025282112126e-05,,,,,1,0.0002244916530551256,0.0,7.984477944580231,11,8,4,26.0,2244.9165305512565
227700,tilt,1.5902776171391082,4.830906603783303e-05,,,,,1,0.0007682482642486092,0.0,7.316348764282679,11,6,3,75.0,7682.482642486093
227711,apprentice,2.0763551043316086,3.97697898078078e-05,,,,,1,0.000825762060656369,0.0,7.3386195102129985,11,10,3,75.0,8257.62060656369
227722,relates,1.6347262214327658,5.187718712885098e-05,,,,,1,0.0008480499809370705,0.0,7.050718265333944,11,4,2,75.0,8480.499809370705
227733,dish,1.44091399738709,6.537796963681716e-05,,,,,1,0.0009420403157043803,0.0,6.2712662225579185,11,2,3,75.0,9420.4031570438
227744,plaid,1.3417423991040571,6.206604495590719e-05,,,,,1,0.0008327664406203915,0.0,7.713632375041811,11,11,3,75.0,8327.664406203914
227755,blasted,1.4953438132014218,6.84980736542571e-05,,,,,1,0.0010242817065510869,0.0,6.2273113699969285,11,3,1,75.0,10242.81706551087
227766,proportion,1.5566997262595577,5.2623702659090195e-05,,,,,1,0.0008191930352417006,0.0,7.28079264637174,11,4,2,75.0,8191.9303524170045
227777,warn,2.2866339358220227,3.6460846945866995e-05,,,,,1,0.0008337260995523225,0.0,7.05715829769636,11,4,2,75.0,8337.260995523226
227788,sliders,1.5744532369223765,4.120651282066853e-05,,,,,1,0.0006487772749278498,0.0,7.999736329333189,11,7,4,75.0,6487.772749278499
227799,biter,1.0887140877066226,7.139626490260424e-05,,,,,1,0.0007773011940909911,0.0,8.19213699435277,11,11,5,75.0,7773.011940909912
227810,lengthens,1.3807200792048264,8.26367341923185e-05,,,,,1,0.0011409819817924617,0.0,5.784066971097478,11,4,2,75.0,11409.819817924616
227821,'just,1.5545772090038732,4.5141022861407795e-05,,,,,1,0.0007017520533146737,0.0,7.304746716180876,11,5,3,75.0,7017.520533146737
227832,narratives,1.8975235182450705,5.941203418799144e-05,,,,,1,0.0011273573213849391,0.0,6.1460776263306505,11,2,3,75.0,11273.573213849393
227843,asymetric,1.0213082151720734,5.989833049034707e-05,,,,,1,0.0006117465700488335,0.0,9.1578972806313,11,11,4,75.0,6117.465700488336
227854,fantasy-themed,0.9647390344629392,0.00013384390828247305,,,,,1,0.0012912444284517923,0.0,4.782191612869197,11,2,3,75.0,12912.44428451792
227865,candle,1.4590490879206466,7.739452490922471e-05,,,,,1,0.001129224109788561,0.0,6.299296163036916,11,5,2,75.0,11292.241097885604
227876,specialty,2.1155123599290406,4.0785296790000735e-05,,,,,1,0.0008628179946262076,0.0,7.029538652319073,11,11,2,75.0,8628.179946262075
227887,bidder,0.8474195591273871,0.00012564317519739754,,,,,1,0.0010647248413314368,0.0,5.562761153412517,11,3,2,75.0,10647.24841331437
227898,differentiated,2.3474503457297797,3.281734379946538e-05,,,,,1,0.0007703708504798801,0.0,6.754860460491589,11,3,3,75.0,7703.708504798801
227909,lightmedium,1.0200286979635576,5.31169399349113e-05,,,,,1,0.0005418080308161608,0.0,9.023385958520237,11,11,5,75.0,5418.080308161607
227920,predator,1.1734721611654415,6.053195229587391e-05,,,,,1,0.0007103256088020257,0.0,8.452321425263277,11,11,3,75.0,7103.256088020258
227931,recreating,1.3120536068065205,5.051763434588813e-05,,,,,1,0.0006628184435085546,0.0,8.367171683642802,11,11,3,75.0,6628.184435085544
227942,half-dozen,1.2760464056196006,9.527064031338844e-05,,,,,1,0.0012156975813297716,0.0,5.592158981336114,11,3,1,75.0,12156.975813297715
227953,mini-expansions,1.0639740222714449,5.2276282937554244e-05,,,,,1,0.0005562060702646969,0.0,8.60342552728022,11,9,4,75.0,5562.060702646969
227964,statistical,0.7175635524699525,0.00020607580186862907,,,,,1,0.0014787248446694755,0.0,4.588614124158413,11,2,2,75.0,14787.248446694755
227975,remote,2.170597995194788,5.596900622832866e-05,,,,,1,0.0012148621271225477,0.0,5.815330431238424,11,2,2,75.0,12148.621271225476
227986,wowed,1.2292585381707248,7.923929705348056e-05,,,,,1,0.0009740558246163732,0.0,6.138494376141232,11,6,3,75.0,9740.558246163731
227997,phenomenon,1.7221351034890198,5.9896958398485035e-05,,,,,1,0.0010315065465025255,0.0,6.5595871107706145,11,3,1,75.0,10315.065465025258
228008,shore,1.7235069939506724,6.036593667238573e-05,,,,,1,0.0010404111405124018,0.0,5.608027640211235,11,2,3,75.0,10404.111405124018
228019,it-,1.487475925722982,4.848492857122301e-05,,,,,1,0.0007212016401009258,0.0,7.155377819062335,11,5,3,75.0,7212.016401009259
228030,hero's,2.048319519610704,4.153679176565812e-05,,,,,1,0.0008508062135560267,0.0,7.182263448918427,11,6,3,75.0,8508.062135560265
228041,golem,1.2240714460389803,7.737503668361902e-05,,,,,1,0.0009471257304063671,0.0,6.528837390595672,11,5,2,75.0,9471.25730406367
